,t,x,y,etype,priority_s,id,F1-0-x,F1-0-y,F1-1-x,F1-1-y,F2-2-x,F2-2-y,F2-3-x,F2-3-y,P1-4-x,P1-4-y,P1-5-x,P1-5-y,P2-6-x,P2-6-y,P2-7-x,P2-7-y,H1-8-x,H1-8-y,H1-9-x,H1-9-y,H2-10-x,H2-10-y,H2-11-x,H2-11-y,points,done
429,204966.97861902628,113.55624448418786,151.45655005151224,fire,120,429,48.71377943280473,25.184777061608575,161.4993995533287,38.08198287237554,155.23240503441443,115.52687917283656,113.171325590207,171.59206267273387,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,141.04557620500051,162.28178051297536,174.62701169754666,16.37406129465497,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2394,
336,205055.5080689682,177.158077123621,63.11916400994506,police,300,336,48.71377943280473,25.184777061608575,161.4993995533287,38.08198287237554,155.23240503441443,115.52687917283656,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,141.04557620500051,162.28178051297536,174.62701169754666,16.37406129465497,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2394,
190,205388.43685342197,130.40380028012115,30.421064042044637,fire,30,190,48.71377943280473,25.184777061608575,161.4993995533287,38.08198287237554,155.23240503441443,115.52687917283656,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,141.04557620500051,162.28178051297536,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2394,
163,205449.3243674411,119.00880746388094,164.84806026400184,police,120,163,48.71377943280473,25.184777061608575,130.40380028012115,30.421064042044637,155.23240503441443,115.52687917283656,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,141.04557620500051,162.28178051297536,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2394,
93,205736.2154482757,191.96640073660728,147.19228918804436,medical,60,93,48.71377943280473,25.184777061608575,130.40380028012115,30.421064042044637,155.23240503441443,115.52687917283656,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2396,
128,206382.09454277492,113.18651107346318,8.213826041227223,medical,120,128,48.71377943280473,25.184777061608575,130.40380028012115,30.421064042044637,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2405,
178,207182.1196647428,141.95656502005184,62.150027678667016,fire,120,178,48.71377943280473,25.184777061608575,113.18651107346318,8.213826041227223,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2416,
211,207860.76339573853,43.80090778562109,38.026397855417656,police,300,211,48.71377943280473,25.184777061608575,141.95656502005184,62.150027678667016,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,101.52451776586764,4.066861257633159,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2425,
161,208372.3523289477,39.56384275129283,22.95526049220915,fire,120,161,48.71377943280473,25.184777061608575,141.95656502005184,62.150027678667016,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,43.80090778562109,38.026397855417656,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2428,
394,208387.94966633976,103.86654206661665,29.78813291528897,medical,60,394,39.56384275129283,22.95526049220915,141.95656502005184,62.150027678667016,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,43.80090778562109,38.026397855417656,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2427,
7,209207.64843271932,145.9463573387636,107.24561829094014,police,60,7,39.56384275129283,22.95526049220915,103.86654206661665,29.78813291528897,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,43.80090778562109,38.026397855417656,138.05807548376282,127.74226503987668,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2439,
457,209816.7451733592,83.84811969835042,153.21069350278066,fire,30,457,39.56384275129283,22.95526049220915,103.86654206661665,29.78813291528897,191.96640073660728,147.19228918804436,113.55624448418786,151.45655005151224,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2448,
76,210146.2228560816,53.3611419188944,157.4749018270942,fire,60,76,39.56384275129283,22.95526049220915,103.86654206661665,29.78813291528897,191.96640073660728,147.19228918804436,83.84811969835042,153.21069350278066,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2452,
152,210248.02617049232,189.82512847160623,17.03618167924601,fire,30,152,39.56384275129283,22.95526049220915,103.86654206661665,29.78813291528897,191.96640073660728,147.19228918804436,53.3611419188944,157.4749018270942,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2452,
253,210410.5987439001,111.27414712307002,117.2930165478954,medical,600,253,39.56384275129283,22.95526049220915,189.82512847160623,17.03618167924601,191.96640073660728,147.19228918804436,53.3611419188944,157.4749018270942,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,121.14778961781388,83.16912308624494,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2454,
492,210770.35166088544,134.80659042384207,161.23353978948575,fire,30,492,39.56384275129283,22.95526049220915,189.82512847160623,17.03618167924601,191.96640073660728,147.19228918804436,53.3611419188944,157.4749018270942,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2450,
281,211257.59189040365,47.25376978934486,29.28884365553888,fire,30,281,39.56384275129283,22.95526049220915,189.82512847160623,17.03618167924601,134.80659042384207,161.23353978948575,53.3611419188944,157.4749018270942,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2457,
15,213011.2323665647,161.00916015424286,80.2329574044658,fire,30,15,47.25376978934486,29.28884365553888,189.82512847160623,17.03618167924601,134.80659042384207,161.23353978948575,53.3611419188944,157.4749018270942,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2485,
130,213148.17396894307,21.10777412879972,192.15751344291573,medical,120,130,47.25376978934486,29.28884365553888,161.00916015424286,80.2329574044658,134.80659042384207,161.23353978948575,53.3611419188944,157.4749018270942,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2486,
174,213821.13108724728,0.2302134896224439,173.87349686413046,police,120,174,47.25376978934486,29.28884365553888,161.00916015424286,80.2329574044658,134.80659042384207,161.23353978948575,21.10777412879972,192.15751344291573,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,68.96049863267825,146.58820429012837,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2495,
373,213901.240491063,5.674697579775523,9.092360658268394,medical,600,373,47.25376978934486,29.28884365553888,161.00916015424286,80.2329574044658,134.80659042384207,161.23353978948575,21.10777412879972,192.15751344291573,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,0.2302134896224439,173.87349686413046,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2495,
133,214030.40791065985,118.49492381274034,64.46091659622364,fire,30,133,5.674697579775523,9.092360658268394,161.00916015424286,80.2329574044658,134.80659042384207,161.23353978948575,21.10777412879972,192.15751344291573,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,0.2302134896224439,173.87349686413046,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2488,
316,215407.30947101777,18.34271393181868,182.10099074548185,police,120,316,5.674697579775523,9.092360658268394,118.49492381274034,64.46091659622364,134.80659042384207,161.23353978948575,21.10777412879972,192.15751344291573,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,0.2302134896224439,173.87349686413046,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2510,
367,215496.49703638672,103.62042658480324,60.824908561493565,fire,60,367,5.674697579775523,9.092360658268394,118.49492381274034,64.46091659622364,134.80659042384207,161.23353978948575,21.10777412879972,192.15751344291573,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2510,
288,215575.76692708107,15.346200234691,172.85000678504784,fire,120,288,5.674697579775523,9.092360658268394,103.62042658480324,60.824908561493565,134.80659042384207,161.23353978948575,21.10777412879972,192.15751344291573,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2510,
252,215595.2734926823,18.646020340735483,19.312886513157125,medical,120,252,5.674697579775523,9.092360658268394,103.62042658480324,60.824908561493565,134.80659042384207,161.23353978948575,20.434937462198405,186.03225267319192,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2510,
229,216093.24719040652,123.13044281023129,187.81061314273103,police,60,229,18.646020340735483,19.312886513157125,103.62042658480324,60.824908561493565,134.80659042384207,161.23353978948575,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,119.00880746388094,164.84806026400184,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2522,
11,216201.42258528247,32.53081943121696,71.0541400455043,medical,120,11,18.646020340735483,19.312886513157125,103.62042658480324,60.824908561493565,134.80659042384207,161.23353978948575,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2522,
70,216327.02915445552,116.5019132979588,29.618757113496528,fire,30,70,32.53081943121696,71.0541400455043,103.62042658480324,60.824908561493565,134.80659042384207,161.23353978948575,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2522,
119,216408.9091452218,94.06136724260938,149.80485221657014,fire,60,119,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,134.80659042384207,161.23353978948575,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2522,
325,216869.4571809029,99.96584444752192,107.21075686281225,medical,600,325,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,94.06136724260938,149.80485221657014,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,111.27414712307002,117.2930165478954,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2528,
319,217514.4937489282,129.99213685883632,158.2761274964352,fire,30,319,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,94.06136724260938,149.80485221657014,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,99.96584444752192,107.21075686281225,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2528,
396,218402.4195727821,118.74493112619734,101.46299724025933,medical,600,396,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,129.99213685883632,158.2761274964352,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,99.96584444752192,107.21075686281225,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2542,
369,219266.0166356004,50.121061796399815,127.01141827754918,medical,120,369,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,129.99213685883632,158.2761274964352,15.346200234691,172.85000678504784,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2546,
468,220149.1696418025,60.14728375902956,141.51535949759443,police,60,468,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,129.99213685883632,158.2761274964352,50.121061796399815,127.01141827754918,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,76.07560522930987,181.7008755247608,2558,
248,221043.87750701304,130.18333297626108,153.79254602094773,medical,60,248,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,129.99213685883632,158.2761274964352,50.121061796399815,127.01141827754918,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,60.14728375902956,141.51535949759443,2571,
443,221482.7731167713,88.36811053192616,136.05904758781415,medical,600,443,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,60.14728375902956,141.51535949759443,2577,
10,221698.35328712608,173.29673335105394,76.02524500783323,police,300,10,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,177.158077123621,63.11916400994506,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,88.36811053192616,136.05904758781415,2571,
430,221913.17390768023,179.408552356795,165.39796505526192,medical,120,430,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,189.42172488387624,199.432822593174,88.36811053192616,136.05904758781415,2570,
237,222498.8679577417,28.9375960641016,25.99842628868736,police,60,237,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,43.80090778562109,38.026397855417656,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,179.408552356795,165.39796505526192,88.36811053192616,136.05904758781415,2577,
195,222741.4941364147,76.00187950453102,63.33223078667993,medical,120,195,32.53081943121696,71.0541400455043,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,179.408552356795,165.39796505526192,88.36811053192616,136.05904758781415,2580,
104,223299.4806158216,90.01395144938162,150.3553573001023,medical,120,104,76.00187950453102,63.33223078667993,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,179.408552356795,165.39796505526192,88.36811053192616,136.05904758781415,2587,
285,224012.78995630308,125.44348137995436,30.19148027861538,fire,60,285,76.00187950453102,63.33223078667993,116.5019132979588,29.618757113496528,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,179.408552356795,165.39796505526192,90.01395144938162,150.3553573001023,2596,
209,224225.46948313137,155.66232315401558,194.72056336558492,medical,600,209,76.00187950453102,63.33223078667993,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,179.408552356795,165.39796505526192,90.01395144938162,150.3553573001023,2598,
255,225009.48498686164,144.21213574922987,193.6797250622949,medical,120,255,76.00187950453102,63.33223078667993,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,155.66232315401558,194.72056336558492,90.01395144938162,150.3553573001023,2601,
451,225405.5779525356,181.3534623049145,75.12910676039752,medical,600,451,76.00187950453102,63.33223078667993,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,118.74493112619734,101.46299724025933,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2605,
399,226048.09037999,125.85209612048736,119.38192319063874,police,300,399,76.00187950453102,63.33223078667993,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,145.9463573387636,107.24561829094014,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2605,
77,226065.63012925847,171.7186502675563,44.486743509132886,police,120,77,76.00187950453102,63.33223078667993,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,109.04695916235875,80.13086980285944,123.13044281023129,187.81061314273103,173.29673335105394,76.02524500783323,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2605,
196,226121.67810970065,7.179819967537315,13.684149436310287,medical,600,196,76.00187950453102,63.33223078667993,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,171.7186502675563,44.486743509132886,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2601,
452,226684.32466228772,26.59796126713467,172.05731622542424,fire,30,452,7.179819967537315,13.684149436310287,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,50.121061796399815,127.01141827754918,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,171.7186502675563,44.486743509132886,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2601,
25,227021.0821460279,52.67781015021815,100.11722261005968,fire,120,25,7.179819967537315,13.684149436310287,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,26.59796126713467,172.05731622542424,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,171.7186502675563,44.486743509132886,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2606,
30,227580.0881136873,189.38988905959883,17.130690413575756,police,60,30,7.179819967537315,13.684149436310287,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,52.67781015021815,100.11722261005968,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,171.7186502675563,44.486743509132886,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2613,
29,227764.71073176936,166.33310587223588,61.50282508053229,fire,30,29,7.179819967537315,13.684149436310287,125.44348137995436,30.19148027861538,130.18333297626108,153.79254602094773,52.67781015021815,100.11722261005968,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,189.38988905959883,17.130690413575756,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2615,
265,228962.2942271546,31.11598068089767,150.8871758249971,fire,120,265,7.179819967537315,13.684149436310287,166.33310587223588,61.50282508053229,130.18333297626108,153.79254602094773,52.67781015021815,100.11722261005968,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,189.38988905959883,17.130690413575756,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2634,
223,229193.67187968967,112.28147644997576,183.05118174863188,fire,120,223,7.179819967537315,13.684149436310287,166.33310587223588,61.50282508053229,130.18333297626108,153.79254602094773,31.11598068089767,150.8871758249971,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,189.38988905959883,17.130690413575756,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2635,
35,233179.97073945147,90.29722827822594,49.58112273320159,fire,60,35,7.179819967537315,13.684149436310287,166.33310587223588,61.50282508053229,112.28147644997576,183.05118174863188,31.11598068089767,150.8871758249971,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,189.38988905959883,17.130690413575756,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2699,
204,233593.4825968305,135.52217713981588,31.59512441435739,police,120,204,7.179819967537315,13.684149436310287,90.29722827822594,49.58112273320159,112.28147644997576,183.05118174863188,31.11598068089767,150.8871758249971,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,189.38988905959883,17.130690413575756,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2704,
90,234007.19745388543,123.1029831902761,60.18997491311306,medical,60,90,7.179819967537315,13.684149436310287,90.29722827822594,49.58112273320159,112.28147644997576,183.05118174863188,31.11598068089767,150.8871758249971,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,135.52217713981588,31.59512441435739,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2708,
442,234028.6111341584,40.43135579332957,107.33203165211138,fire,60,442,7.179819967537315,13.684149436310287,56.08124854093456,30.793539513435533,112.28147644997576,183.05118174863188,31.11598068089767,150.8871758249971,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,135.52217713981588,31.59512441435739,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2708,
66,234663.21848776055,169.2207426589711,18.459693542546685,police,120,66,7.179819967537315,13.684149436310287,123.1029831902761,60.18997491311306,112.28147644997576,183.05118174863188,40.43135579332957,107.33203165211138,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,135.52217713981588,31.59512441435739,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2726,
